,comments,create_time,phone_type,user_id,user_name
1009,我以前很相信啊 现在不怎么相信了,09-13,iPhone 6s,1787073007,半夜失眠的少女
1010,回复/缘分有时候真是奇妙的很,09-13,🖤🖤iPhone 6s Plus,3315648547,不管别人反正我最酷
1011,不恐婚不恐孕 想结婚喜欢小孩。。。相信不过找到对的人很难啦,09-13,微博 weibo.com,1272030435,轩叉子
1012,m  m z,09-13,Weibo.intl,5867974774,只要认得我的头像就好啦
1013,可是看我爸妈的婚姻 我觉得并不幸福,09-13,iPhone客户端,2809250197,Arrow0713
1014,回复y/同，看小说感觉自己又初恋了,09-13,iPhone 6,6348181163,有什么了不起我也要吃
1015,你相信是你的事，你向往也是你的事，因为别人的不相信不渴望你就开始质疑自己并且试图洗脑他人，那就很有毛病了。我尊重一切人的自愿选择，但麻烦你不要强加给我们，我就是觉得一个人超级舒服让我开开心心哪怕老了我也能是个优雅的单身女孩子，可以一个人逛街吃饭看电影也可以和朋友聚餐游玩聊八卦。,09-13,iPhone 6 Plus,3813353275,兔叽耳朵不能揪
1016,_李岚婧 啧啧啧,09-13,iPhone 7 Plus,3891673146,赵韦一ax
1017,回复不管别人反正我最酷我觉得吧是时候认识一下了  那就从互粉开始,09-13,iiiiiiiiPhone 7 Plus,2095316847,Chu__Yue
1018,可能你没遇过几个渣男吧,09-13,iPhone 7 Plus,5384735744,Klose_陈暠韵
1019,我相信不代表我能遇见呀……,09-13,iPhone 6s,5628272287,大菲子呀
1020,哈哈哈哈哈哈哈等着吧,09-13,iPhone 6s,2149719355,Naziki-San
1021,在微博上发表不相信爱情和婚姻的 大多都不到二十岁 等他们到了三十岁 大部分会开始相信了 放心吧,09-13,iPhone 6,1188295985,菁蘩_Natalie
1022,不是不相信，是想逃避生育孩子和教育孩子的责任，同时享受孤独。,09-13,OPPO智能手机,5204786609,老师催你交作业
1023,你相信是你的事，别人不相信是别人的事，说到底自己管好自己的事，别道德绑架别人就好～,09-13,iPhone 7 Plus,5503531202,大小姐小咩
1024,回复龙傲天的专属铲屎官单身的时候不劝人找对象，恋爱了也不要劝，自己的生活是自己的事反正我和我身边的朋友都是这么做的，真不知道洞主哪来这么多戏,09-13,OPPO R9,1765812164,持心专注嘲讽一百年
1025,回复/因为实在太可怕了 从小我就恐婚 我从小就以为全世界的男人都是那种狂妄自大好吃懒做一言不合就会打女人的人 长大之后发现并不是这样 但是内心的恐惧感依然没有消失 我相信有好男人 但是我不相信我能找的到 原生家庭给小孩的阴影真的很大 我只能奉劝即将成为父母的人 注意自己的言行 给孩子的影响很大,09-13,iPhone,5403991288,niheyy-
1026,太难,09-13,iPhone 6s,3093056653,人间失几格
1027,相信爱情，但是不信自己能遇到,09-13,红米Note 4X 多彩金属,1731118241,芥末_菁
1028,我相信，但是我不相信我能遇到,09-13,iPhone 6,5969759582,锦鲤大王不跟一般人计较
1029,我也想相信啊，可惜我又遇不到,09-13,Android,1266403775,离猝死不远的花菜
1030,姑娘，你去做你想做的事就行了，什么选择都是“冷暖自知、祸福自扛”，没必要从别人的生活里找信心，更不要去管别人怎么想。方方面面的信息就是这样，若跟你想象的有出入，那也是你自己的事，你可以选择相信或不信或借鉴，“为什么会这样？你们为什么不那样？”的呐喊特别没意思。,09-13,iPad客户端,1788280147,迟迟朵朵开
1031,网络就是网络。别当真,09-13,iPhone 6 Plus,2347167907,屎尖上的苍蝇-
1032,回复/天啊啊啊啊啊啊啊啊啊啊我跟你一个姓 我是玥,09-13,🖤🖤iPhone 6s Plus,3315648547,不管别人反正我最酷
1033,不相信爱情，家族里没有幸福恩爱的夫妻，出轨谩骂，小时候也被麻麻抛弃过几年，后来父母和好，接着纠缠互相折磨，对于未来的婚姻只有恐惧,09-13,iPhone 6s Plus,5973932910,素尘沙溪
1034,我信啊！虽然我以前也不信会发生在我身上。放心现在信了,09-13,华为手机,5263943614,NaEnuTaketheroad
1035,回复沙耶味儿奶茶投稿这位姑娘还不是在找认同吗。。自己觉得对就去做，又何必要别人认同她的想法。。,09-13,微博 weibo.com,2168916735,精神离家出走的吸狗阿姨
1036,别人想怎么活关你什么事？？,09-13,OPPO R9,1765812164,持心专注嘲讽一百年
1037,相信。但我不可能遇到。,09-13,微博 weibo.com,1748049903,屠龙仙子张凌云
1038,别人爱相信不相信呗，你相信就行了，为啥非得找认同感呢？,09-13,Weibo.intl,6298485618,用户6298485618
1039,回复樱桃味的鱼丸粗面主不被人洗脑 那也别洗脑别人,09-13,iPhone 6s Plus,1869638294,兔凸求安全感求顺利
1040,有啊，幸福的人都过得很安稳，才不想来微博吐槽,09-13,nubia Z11 无边框手机,3239594184,菜多_16189
1041,回复不管别人反正我最酷初月,09-13,iiiiiiiiPhone 7 Plus,2095316847,Chu__Yue
1042,相信 只是不相信会发生在我身上,09-13,iPhone,2322684661,Hahahatxxxx-
1043,回复听说你是萝莉控-不是男人对幸福的定义，我一直认为不要被别人影响自己的观念。不要认为老爸不好，就恐婚。但不恐婚也不一定要结婚，如果你觉得一个人很幸福，e，何乐而不为。不要用别人来界定自己是否幸福，幸福是自己的，如果有什么打扰了你的幸福，那不必太在意他们的感受，k ！妈的搞得跟哲学一样,09-13,iPhone 6s Plus,1833368503,LeeKinYip
1044,回复/因为我跟你名字拼音一样所以问问,09-13,🖤🖤iPhone 6s Plus,3315648547,不管别人反正我最酷
1045,我相信会有完美幸福的婚姻生活 可是我不敢相信会发生在我自己身上 我不敢赌我也赌不起,09-13,三星GALAXY A,2083763647,隐身的小桃子
1046,对啊 不相信,09-13,iPhone 6 Plus,3730205327,长到一米六八
1047,我家就很温暖 我老公也对我很好 所以很幸福啊,09-13,iPhone 6s,1963963380,radarxyt
1048,回复不管别人反正我最酷？我名字和评论有什么关系吗,09-13,iiiiiiiiPhone 7 Plus,2095316847,Chu__Yue
1049,自己觉得对就去做啊，不必来这里找认同吧，选择结婚生子和不结婚生子都是个人自由，说到底不还是想让别人认同你的观点吗。,09-13,微博 weibo.com,2168916735,精神离家出走的吸狗阿姨
1050,回复ey现在在一起七年了，目前来看是遇到了,09-13,微博 weibo.com,2465141455,-Marceline-
1051,……是不是都是岁以后的？岁之前还是很期待的,09-13,iPhone 6 Plus,5127304378,Berlin-wang
1052,世界上中彩票的人很多  可惜我从来都没有见过,09-13,iPhone 7 Plus(脑残粉),3108660475,panpandbj
1053,回复沙耶味儿奶茶说的很对了，成为女强人只是我一个人的事，有圆满的爱情和家庭，怎么着也得是个人的事吧,09-13,微博 weibo.com,1275024633,焦面包
1054,嘴上说着不信 心里却还在憧憬,09-13,iPhone 7 Plus,3675949311,DetermineJourney
1055,相信真正的爱情也向往幸福美满的家庭，所以慎重选择绝不将就,09-13,Android,3169527813,三环以内都姓郑
1056,每个人对这种的看法不同啊，人家不相信，觉得单身好，也没觉得看不起相信爱情的人啊，所以原在难过点什么？,09-13,iPhone 7 Plus,2341774104,大大有粮吗
1057,回复樱桃味的鱼丸粗面对啊对啊！超级赞同！！！！,09-13,iPhone 7,1651247771,在深夜发疯
1058,看了你的话，满脑子就一句话，好天真。,09-13,乐2,1678787062,glCandy
1059,回复昨晚做了一只梦,09-13,iPhone 6s,1877696281,葭葭de柠檬
1060,其实所有事情都要看自己，将来孤不孤独谁也不知道，没有人能准确的预见自己将来的日子，过好现在的每一天，对待事业努力工作，对待感情擦亮眼睛，就行了,09-13,iPhone 7 Plus,2406397874,one只小山羊
1061,我还是相信爱情的，这并不代表我能遇到,09-13,iPhone 7 Plus,2409119481,叫我卡布君
1062,回复ey在微博老实人是会被孤立埋没评论海的，只有跟着喷，才能上热评,09-13,OPPO智能手机,5640193341,我儿子叫凯特
1063,。。。家庭幸福美满的怎么会发吐槽君 幸存者偏差了吧,09-13,iPhone 6s,1793171382,Recco-甜味猫渣
1064,因为这就是事实啊 以前网络不发达我们不知道世界上有这么多恶心事,09-13,iPhone 6,2709134527,Elizabeth_JiaLing
1065,遇到再说 反正目前没有对象,09-13,红米Pro,5744385315,LAY的Xback
1066,我觉得恐婚恐育和相信爱情与否是两码事,09-13,iPhone 7,1651247771,在深夜发疯
1067,没有，下一个,09-13,iPhone 6 Plus,1760796933,Skull_HAE
1068,姑娘，醒醒吧，相不相信是一回事，这个世界有没有就是另一回事。,09-13,微博 weibo.com,2833753343,-Helper-
1069,我相信啊 只不过要到达这个情况很难 到达了维持也很难,09-13,iPhone 6,2520269770,一八五与两米五
1070,回复/我不知道男人对于幸福的定义是啥 我爸在家十指不沾阳春水 油瓶倒了都不会去扶一下 从来不上班靠我奶奶养 直到四十岁才开始上班赚钱 年轻时玩女人打牌还动手打我妈 除了不吸毒都占全了 他觉得我妈跟了他很幸福 因为他觉得有的男人会卖妻卖女赚钱他没有 他觉得他是个好男人,09-13,iPhone,5403991288,niheyy-
1071,不会相信啊,09-13,告别不快vivo V3,5949667675,emmmmnn
1072,每个人的思想和观念都不相同，对自己未来人生规划也各异，所以说选择自己喜欢的生活方式就可以了，生活方式没有对和错，只有自己适不适合，自己的观念不用去强加到别人身上，同时也不用受别人太大影响，这个世界包容各种不相同。,09-13,iPhone 6,2043336825,烤地瓜in泡菜国
1073,相信爱情，可我相信自己不会遇到，遇到了也不会经营，可能是父母婚姻造成的影响吧……,09-13,Weibo.intl,1977988074,lovinghiroc
1074,回复又不劳你照料_仙人掌一般男房女车的老观念，弄的女人连房都没有。生育在咱们国家是女人的本份，没人觉得你生孩子有功劳。没人在乎生育对女孩子的身心影响。一旦退出社会，几乎一切都是攀附老公，女性也只能选择支持老公。男人一旦决定放弃这个女人，女人咋办？不能说我身边的人老公都超好，就无视那些不幸的女人和家庭。,09-13,iPhone 6s Plus,1769361053,重新向你扔了一个称
1075,回复邻家小仙女-没错 下一题,09-13,AAAAAAAAAndroid,2834466235,璠不是烦恼的璠
1076,本来以为是一个遇到良人的姑娘来分享幸福，看完才知道是个没经历过婚姻的小女孩，你家里表姐对你说她们很幸福，你又能知道背地里的日子怎么样，人总是把好的一面呈现给外人，你相信会有幸福的婚姻，那是你的事，别的女孩子想要独立跟你又有什么关系？,09-13,前置双摄vivo X9,3215580155,哈喽悠米明天见
1077,回复樱桃味的鱼丸粗面我现在跟那些谈恋爱结婚生子的人一说话聊天，就要扯到我感情上，就要开始劝我说我二十多了该谈了谈两年该嫁了。嫁了你耍两年就该生娃了。我可谢谢你们了,09-13,荣耀8 美得与众不同,5917108604,龙傲天的专属铲屎官
1078,桐子和星野雫/,09-13,荣耀8 美得与众不同,3494732591,Ric丶ardo
1079,清清,09-13,iPhone 6s,3218021891,比波小熊
1080,,09-13,iPhone 6s,3218021891,比波小熊
1081,zny,09-13,iPhone 6s,3218021891,比波小熊
1082,可能都有追求完美的心吧，我老公人很好就是不会哄人直男一枚，儿子也很听话，没有什么烦心事，就是觉得生活过得像碗白开水无滋无味，有时候也会像下辈子不结婚要换种活法,09-13,iPhone 6s,1723469217,木珞铭
1083,我和老公恋爱年，结婚两年，生了一对双胞胎，婆婆对我比对我老公还好，我的爱情很好，生活很幸福,09-13,iPhone 6s,2572900957,双胞胎-大美小美
1084,不不不，活这么多年了，从未期待过爱情，也没寂寞过，爱情婚姻家庭什么时候变成必需品了。,09-13,OnePlus 3T,5283681837,2323232fg
1085,因为一次次憧憬后带来更大的失望，爱情？这个世界上肯定有，但太少了。经营才是正理,09-13,iPhone 6s,3260070670,柏青一季九三七
1086,你可以结婚生孩子自己感受一下 就会知道究竟谁说的是真话了,09-13,微博 weibo.com,2216625913,JEUNEETJOLIE
1087,我觉得相信自己更可靠,09-13,iPhone 5s,3761196604,迷之美少女包砸
1088,哈哈哈哈,09-13,,3820851699,_Kyrenesiy___
1089,没人不相信啊，只是现在大家都挺忙的，有浪漫爱情就有，没有就没有呗，反正没钱是肯定不行的,09-13,OPPO R9s,2803039313,亲亲亲小兔兔
1090,我嘴上叫嚣着恐婚恐孕，可以现实中依旧和男朋友处的很好啊，不矛盾不矛盾,09-13,iPhone 7,1779683010,九九九九九安_
1091,没有,09-13,Weibo.intl,2281940815,puecorraches
1092,越是说这种人云亦云话的人，估计到头来没有比她们急的,09-13,iPhone 6s Plus,3075922891,每天都要刷微博bbbb
1093,回复/哦妈呀你叫啥名？？？？,09-13,🖤🖤iPhone 6s Plus,3315648547,不管别人反正我最酷
1094,回复荧荧酱大概是因为吐槽君这里都是来吐槽的所以负能量很多。但是但凡一段感情一段婚姻，哪里有一帆风顺的？总有摩擦总有不开心总会想来吐槽，但是更多的人来吐槽完之后该和谁在一起还是和谁在一起，把负能量留给了广大读者。底下评论劝的分手，又有多少会真的分手？,09-13,iPhone 7 Plus,2858828245,荧荧酱
1095,强不强和结不结婚没有关系。女强人结了婚还是女强人。不想结婚的可能只是因为现实看起来太令人失望。,09-13,Weibo.intl,3708186637,IWATAGUN
1096,回复重新向你扔了一个称嗯，在我觉得出轨了一定要离婚的是吧，然后她老公出轨了，工资低廉刚刚生育她要求离婚，房子啥的别想了，离婚的时候给了点孩子奶粉钱，以后每个月赡养费跪在男方门口讨吧，法定抚养费的数字就是个笑话还不能保证执行。之前看到一个离婚律师批判我国婚姻法，男女太平等了，于是生育付出家务补助不存在的,09-13,iPhone 6,5158746560,又不劳你照料_仙人掌
1097,没有,09-13,iPhone 7 Plus,1741883864,many鱼
1098,你以为她们都是不想结婚不想相信爱情吗？她们只是觉得自己不会那么幸运而已。,09-13,狗焕送的iPhone 6s,1995207651,conarry
1099,没有了 假的 都是假的,09-13,iPad客户端,5823314132,Featherr
1100,反正我没见过什么很幸福的家庭，都是没办法凑合着过的，没有自由，不独立，争取权力和尊严靠争吵。我觉得这种日子没意思，不喜欢这种婚姻关系，所以对婚姻关系不抱有好感，但不代表恐婚和不相信爱情。,09-13,iPhone 6,5710622210,起床气哒哒哒
1101,回复_比莉梓/啵,09-13,iPhone 6,1632307130,唯有更努力不负曾放弃_VimiJanus
1102,朋友：谈恋爱多好彼此照顾有人依靠你也赶紧谈啊。我：  朋友：结婚多好，结了婚就有家了风雨同舟，互相扶持，你也赶紧谈恋爱结婚啊。我：   朋友：孩子多可爱啊，看着他慢慢长大多有成就感。你也赶紧谈恋爱结婚生子啊。  我：,09-13,荣耀8 美得与众不同,5917108604,龙傲天的专属铲屎官
1103,回复龙傲天的专属铲屎官就特别不喜欢自己结婚了说人家单身的有问题，还有单身的非说结婚就是错误的，咋那么能哔哔，自己过好就得了呗非得跳出来抨击别人,09-13,iPhone 7 Plus,1828769230,猫前带鱼侍卫
1104,随便啊，，，你开心就好呗,09-13,微博 weibo.com,2238214205,_小1QWQ
1105,。。。所以朋友，你还是学霸？？？自己想怎么样就怎么样，人家孤独不孤独自己的事啊,09-13,OPPO R9s,5328940233,嗑着瓜子的猫ZQh
1106,没有 下一题,09-13,力力的iPhone,2881321642,我也想成为一个有趣的人
1107,回复栗辞/同不喜欢小孩！！从小就讨厌,09-13,vivi的玩具iPhone,6089104276,日了你奶奶个鸡腿儿
1108,现在大部分的想法都是互相尊重吧。女强人值得尊重，如果是自己梦想成为家庭主妇，那也是值得尊重的啊。一般让人觉得可悲的都是受各种环境、家庭压力而不得不放弃事业的女性。人各有志嘛，别人恐婚恐育跟你也没关系啊，你操那么多心干嘛😂你愿意过怎样的生活就过呗，自己开心就好啦。,09-13,iPhone 7 Plus,1906646583,铭子___
1109,回复邻家小仙女-五十岁的我有钱啊  为啥会觉得孤独,09-13,张云霄送的Android,2473449067,-赵太阳阳阳阳阳
1110,要知道毕竟是少数也就每年考生的%左右 。大部分人还是三本专科，不同的环境下垃圾的比率是不一样的 也许你认识十个人里有一个垃圾。而有人认识的十个人全是垃圾,09-13,Weibo.intl,2749261345,青玉Choochco
1111,回复唯有更努力不负曾放弃爆灯,09-13,iPhone 5s,5662710811,你又吹牛逼
1112,不管别人相不相信，你选择自己愿意的生活方式就好了呀,09-13,iPhone 6 Plus,1349223674,红色滴萝卜绿色滴缨
1113,港真，吐槽君这里恐孕恐婚的风气已经不可收拾了。凡是只要有人说真心想要生孩子什么的，就会被一票人说什么结婚为了个子宫a，好像不婚不孕就高人一等的感觉。,09-13,iPhone 7 Plus,2858828245,荧荧酱
1114,相信爱情，就是不相信一个人能爱另一个人一辈子，岁的你，跟岁的你，跟的你，根本就不是同一个人，你自己都在变，对方也在变，爱情怎么可能永恒不会变,09-13,OPPO智能手机,1872041330,夏天Alicia
1115,回复仙女桃/哈哈哈哈哈哈哈哈哈哈哈哈感恩,09-13,iPhone 7 Plus,1828769230,猫前带鱼侍卫
1116,回复栗辞/加,09-13,iPhone 6,3297867134,啊枯萎死亡
1117,恐婚恐孕的人逼着别人也不结婚不生孩子了吗？但是这么多年被逼着结婚生孩子的人有多少？你觉得这两者哪种人数多、哪种“成功”几率大呢？觉得恐婚恐孕女性是盲目跟风，那您觉得结婚生子盲目跟风的就没有了？既然还有逼婚，就不要怪女生恐婚，不要这么双标嘛对不对。,09-13,iPhone 6 Plus,2955286687,饺子-一个迷妹纹身师
1118,我相不相信跟我相不相信自己能遇到是两回事，我姐还算在我看来是幸福的，我外甥女也很可爱，我相信有很多过得很幸福的人，但是我对自己没信心，个人有个人的想法也没必要去管别人要怎么样啦,09-13,傲娇的娇羞Android,3123388143,椒言酥数
1119,少吃块肉行不行,09-13,iPhone 7,1941938940,不知所云金先生
1120,回复彭乐维-同感,09-13,iPhone 6s,6131180940,网骗少女顾冷冷
1121,相爱容易相处难 一直这么觉得,09-13,iPhone 6,3297867134,啊枯萎死亡
1122,我相信啊，但我不觉得轮得到我,09-13,红米3S,5113018482,陌颜笙歌落
1123,微博刷多了脑子会坏掉 一些交往中的小矛盾在微博上变成不可调和的问题 导致在磨合期的都被劝分了,09-13,iPhone 6,2622566173,失败学-
1124,一直相信，但我是属于自我保护很强那种，一直到很大龄才有了第一次恋爱，结果就是我希望他不得善终！后来遇到老公，中间也磕磕碰碰过，但俩人一条心还是走过来了，现在孩子快出生了，也不知道孩子带来的会是矛盾多还是甜蜜多，但总的来说还是很开心很期待，迄今为止矛盾和不足都有，但没有后悔,09-13,iPhone 6,1252426803,一颗脆豇豆
1125,我以为你有了完美的爱情来跟我们分享 原来你也只是憧憬,09-13,iPhone 6s,1807105344,CLOCLORIS
1126,刚失恋，不相信,09-13,,3939118166,半颗软糖
1127,回复奶茶少年营业中说白了 我就根本不是想过日子的女人 跟主观念一点也不一样 从小就没想过相夫教子这么可怕的人生议题,09-13,vivi的玩具iPhone,6089104276,日了你奶奶个鸡腿儿
1128,因为还没遇到，所以我选择相信。,09-13,iPhone SE,3805562218,榎冰
1129,收获一份爱情真的好难,09-13,iPhone 6s,6334736910,看着有点呆萌不是傻
1130,回复沙耶味儿奶茶。。讲真，我现在认为，金钱和婚姻美满不可共存，至少到现在这一刻,09-13,iPhone 7,2965412800,人丑嘴毒心眼坏
1131,做好最坏的打算,09-13,iPhone 6,5158746560,又不劳你照料_仙人掌
1132,有啊，这不正拍着呢嘛，不过不相信永远的爱情罢了。,09-13,荣耀8 美得与众不同,5400817712,Yi起幸福
1133,不啊，我打心里祝福和恭喜每个身边选择结婚选择生孩子的女性朋友。我觉得这是一种选择，你觉得这些能带来幸福我尊重你的选择，你开心快乐就好，只是我自己观点不同罢了。,09-13,三星android智能手机,2062873212,没用的宝贝_阿米妮
1134,回复樱桃味的鱼丸粗面给你打！,09-13,仙女专用iPhone 6s Plus,5973786801,仙女桃要努力实现理想
1135,两年前有一天晚上我做完头发点从理发店出来，（刚搬家以前的卡还没用完，所以离新家有点远分钟左右的车程）开车回去的路上突然感觉特别陌生，我想了很久才想明白，结婚年，我已经有年没有晚上一个人出过门了，基本去到哪里老公都陪着。两年过去了我仍然是常常做为全场唯一的家属出席我老公的聚会,09-13,iPhone 7 Plus,5725506381,这么长的昵称都被占用了
1136,难道真的没人相信钱能买来快乐吗,09-13,Weibo.intl,1758195843,一只放飞小名
1137,爱情和生育和结婚分明是三件事，为什么现在还有人把它们捆绑起来？,09-13,荣耀6 Plus,1858516562,熙琦不是稀奇
1138,吐槽本来就是过得不如意的人发的 过得幸福的谁想发 所以你只看到了悲剧没看到喜剧而已 会有真爱的放心吧,09-13,iPhone 7 Plus,2264928560,莓川内依
1139,反正我是真的觉得一个人挺好,09-13,iPhone 7 Plus,1651735711,小凡Chois
1140,回复重新向你扔了一个称送你上去！,09-13,iPhone 6 Plus,2955286687,饺子-一个迷妹纹身师
1141,我一直相信也渴望，然而我觉得我没那个运气还是不要凑热闹，毕竟不想死在产房前，而且结了婚就跟没了人权一样的大环境也有很大的原因,09-13,微博 weibo.com,1517969907,宇智波的幻影君
1142,无论是你这种向往婚姻和真爱的，还是不愿意恋爱和结婚的。谁都没有理由给谁洗脑。自己的生活自己过。管的着别人怎么想，怎么活吗？这事没对错，只有合适与不合适。想与不想。,09-13,微博 weibo.com,3228648310,Q版回形针
1143,回复樱桃味的鱼丸粗面百分百分，给你发朵小红花,09-13,荣耀8 美得与众不同,5917108604,龙傲天的专属铲屎官
1144,难道不是成为女强人这个选项对你来说好达成一些么？？,09-13,HUAWEI Mate 9,1963082980,智障玄学少女
1145,回复唯有更努力不负曾放弃排,09-13,iPhone 7 Plus,1906646583,铭子___
1146,回复我是说在座各位都是垃圾不加狗头也可以上热情啊，键盘砸死你,09-13,iPhone 6s Plus,1833368503,LeeKinYip
1147,我有男朋友 也不相信自己能有网上说的那种幸福美满的生活 …主要是我不乐观的心态使我没法去想的太好 而且这种想法跟原生家庭的经济条件以及生长环境关系还挺大的 我是没有什么好的环境 心态也不咋地 所以… 但是很多少女还是可以相信的！,09-13,魅族 MX6 遇见好照片,2236574290,躺在初识的春秋打嗝
1148,相信是相信，但感觉太难了，太多让人失望的例子了，不管是现实中，还是微博上,09-13,荣耀9 美得有声有色,5840398623,早安莫尼卡
1149,回复沙耶味儿奶茶太难了，有时候婚姻还会搭上性命,09-13,HUAWEI P10,6297140479,心头宝1103
1150,我的成长坏境里没有爱情，我怎么相信,09-13,荣耀9 美得有声有色,1957502223,桃子酸李子甜
1151,我觉得幸福美满的婚姻家庭太难了找到了，不是不相信爱情是不相信运气。然而一个人使自己成为自己想成为的人，好像不太需要运气,09-13,iPhone 6s,2799675234,气气气气气气气_
1152,回复沙耶味儿奶茶幸福其实很简单，反倒是女强人很难。就怕你以为自己很强或者装作坚强。,09-13,iPhone 6s Plus,1833368503,LeeKinYip
1153,我相信爱情，但我不相信日久不会变的人心,09-13,iPhone 7,1491283054,喬以希
1154,回复y/精辟了,09-13,OnePlus 3,5889602726,ninefinger4
1155,是这样的，工作能力可以培养且付出一定有回报，爱情可就不一定了，赌一赌奥拓换奥迪？怕是奥迪换五菱,09-13,iPhone 6s,2516874903,沉迷设计无法自拔
1156,袖欤/ 我不是很信,09-13,iPhone 7 Plus,2261733540,袖屿_
1157,我相信爱情 但是不相信爱情会轻易落在我头上,09-13,iPhone 6s Plus,3467193690,-你的小猪猪
1158,回复桃子酒还是梅子酒我不知道大家怎么样，反正我身边几乎就没看到过圆满爱情的家庭,09-13,微博 weibo.com,2341226762,虫念坤
1159,我超渴望哒！来一个热情又温柔的人互相调教相伴余生吧！当然在那之前，两个人都要很厉害，带着面包找爱情，是最幸福的了我觉得！昨天我也是觉得微博天天恐婚恐育昨天一气之下卸掉了结果今天又上来吸猫d为你答这一题啊！,09-13,微博 weibo.com,2692864680,缇鹿
1160,理想总是丰满，现实依旧骨感,09-13,iPhone 7 Plus,2189355712,MONDIEU-
1161,回复ey世间百态，你相信且你能遇到那个对的人，你能有完美幸福的家庭，有可爱健康的孩子。我为你高兴，我祝你幸福。但是你不能以自己来要求所有人啊！你自己幸福快乐自己相信爱情，生儿育女成就家庭就好了。,09-13,荣耀8 美得与众不同,5917108604,龙傲天的专属铲屎官
1162,这么好的事能让我遇到吗？,09-13,微博 weibo.com,2147370260,朶朶丶丶
1163,反正 我家 并不幸福,09-13,iPhone 6s,2870414583,七又又又
1164,要结婚的都是忍耐不了寂寞的，但不结婚的真的不寂寞谢谢！！不要说伴侣，我觉得每天跟父母生活在一起都很抓狂，从小就喜欢一个人静静呆着，做自己想做的不去迁就别人，效率高又快，多一个人多很多思想负担，让我很不自在，而且真的不用考虑那么远，谁知道你能活到老呢，生孩子更不能是为了排遣寂寞谢谢,09-13,vivi的玩具iPhone,6089104276,日了你奶奶个鸡腿儿
1165,回复ey说真的，网上别认真,09-13,iPhone 6s Plus,1833368503,LeeKinYip
1166,回复唯有更努力不负曾放弃看到最正经的回答，好像给个赞哦,09-13,OPPO智能手机,5636006719,_比莉梓_
1167,回复橙刺v吐槽君下面不是钻b居多吗,09-13,不会用的Android,1854582374,Chrlslllllll
1168,我们恐我们的，吃你大米了？你信你的，这么不坚定，你也谈不上多相信爱情吧,09-13,松潤女票的Android,1824959067,总有刁民想上我松潤
1169,回复ey课代表作业放过来点我抄抄,09-13,G1的iPhone 6s,1781637490,Ssss_xxx
1170,回复唯有更努力不负曾放弃,09-13,iPhone 6s,2525671374,台东老狗
1171,虽然大家都在恐婚恐育但是心里还是相信自己是个例外吧？其实呢你也不会是例外,09-13,吴亦凡的iPhone 7 Plus,1766158385,小可爱其实不可爱吖
1172,我就看着你们作到时候谁也别后悔,09-13,iPhone 6,1992105823,明日kara
1173,想談戀愛但我並不想結婚呀,09-13,iPhone SE,5688294978,okkka球-
1174,有啊 你关掉手机随便在街上抓一个阿姨婆婆问问 就不愁没有同好了,09-13,Weibo.intl,1882134623,Xhar-
1175,让我一个三十三岁的中年妇女告诉你：真的没有！,09-13,iPhone 6s Plus,2048512202,盖儿爷_杨大大
1176,不是宣扬不婚 而是希望大家擦亮眼睛慎重考虑结婚生子这件事,09-13,iPhone 7 Plus,1312504460,Backwards_周阿猫
1177,回复y/哈哈哈哈哈哈哈哈哈哈哈哈哈,09-13,iPhone 6s,5992148164,萝莉傅
1178,我相信啊，只不过 一不指望自己能遇到，二不指望它能永远存在……爱情，独立和家庭是三码事，不捆绑的。微博大家叫你独立是因为独立才是一个人健康活着该有的姿态。类似你爹娘交养老金，不是不相信你以后会照顾他们，这种……,09-13,荣耀7i 翻转吧视界,2651712255,這個人今天寫論文了嗎
1179,重点我觉得我就算到了五六十岁还是会觉得一个人好……,09-13,iPhone 7,1807779570,cherry_yoooo
1180,回复我是说在座各位都是垃圾正解,09-13,HUAWEI Mate 9 Pro,5609697413,这很金蔓
1181,你先自己过上好日子再来发微薄拉,09-13,微博 weibo.com,2340540234,露娜3104
1182,回复沙耶味儿奶茶太丧了吧。。,09-13,小米6 拍人更美,2874483994,桃子酒还是梅子酒
1183,没有,09-13,吴亦凡的iPhone 7 Plus,1766158385,小可爱其实不可爱吖
1184,我就想要暴富了，真的不想要结婚了,09-13,Weibo.intl,5232972843,健康快乐幸福每一天
1185,，那些女的只想要自己喜欢的那种爱情，单向的，不需要付出的，“仙女”一般的爱情,09-13,Weibo.intl,2387161692,果园里的龙虾
1186,我相信啊 我也有希冀 心里怀有满满的期待 但我也了解现实 所谓&没有&只是在做最坏的打算 不管有没有 只是在反复对自己强调 &一个人都也需要过得很好啊&,09-13,iPhone 6s,1824627504,PetiteEdeline
1187,没有。,09-13,iPhone 6s Plus,2925384437,谢谢余生
1188,我努力能成为女强人赚钱买买买，可是我再怎么努力也不一定能遇到良人，再再怎么努力也不能降低对方出轨的概率。,09-13,赚钱看昌珉iPhone 6s,3040864892,昌多利可不可以不那么多利
1189,现在人想法多志向高脑子活，聪明人太多蠢人不够用咯,09-13,iPhone 7,2105545224,台萨
1190,相信啊，就像我相信我遇到这种爱情的几率堪比我爸突然告诉我其实我们家是X市首富一样,09-13,微博 weibo.com,2276990330,破碎的杯子_魔道出简体了吗
1191,你在看哪啊 哎,09-13,iPhone 5s,3154867441,还是会想念失去的少女心
